judge,item_id,generator,task,domain,concept_id,concept,fa,cc,lc,tf,mq,risk,overall,judge_file
OpenAI GPT,Gemini_C_C10,Google Gemini,C,Chemistry,C10,化学反应与物理变化,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,Gemini_C_C11,Google Gemini,C,Chemistry,C11,化学键,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,Gemini_C_C12,Google Gemini,C,Chemistry,C12,溶液浓度与稀释,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,Gemini_C_C13,Google Gemini,C,Biology,C13,自然选择,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,Gemini_C_C14,Google Gemini,C,Biology,C14,进化没有预设目标,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,Gemini_C_C15,Google Gemini,C,Biology,C15,随机变异与非随机选择,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,Gemini_C_C16,Google Gemini,C,Biology,C16,遗传信息与性状,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,Gemini_C_C17,Google Gemini,C,Biology,C17,能量流动与物质循环,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,Gemini_C_C18,Google Gemini,C,Biology,C18,光合作用与细胞呼吸,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,Gemini_C_C19,Google Gemini,C,Geoscience,C19,板块构造,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,Gemini_C_C20,Google Gemini,C,Geoscience,C20,地质时间,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,Gemini_C_C21,Google Gemini,C,Geoscience,C21,岩石循环,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,Gemini_C_C22,Google Gemini,C,Geoscience,C22,地震成因,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,Gemini_C_C23,Google Gemini,C,Geoscience,C23,火山与板块边界,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,Gemini_C_C24,Google Gemini,C,Geoscience,C24,地球内部结构,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,Gemini_C_C25,Google Gemini,C,Climate/Environment,C25,温室效应,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,Gemini_C_C26,Google Gemini,C,Climate/Environment,C26,天气与气候,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,Gemini_C_C27,Google Gemini,C,Climate/Environment,C27,全球变暖与气候变化,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,Gemini_C_C28,Google Gemini,C,Climate/Environment,C28,二氧化碳的气候作用,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,Gemini_C_C29,Google Gemini,C,Climate/Environment,C29,海洋垃圾与塑料污染,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,Gemini_C_C30,Google Gemini,C,Climate/Environment,C30,自然变率与人为影响,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_A_C01,Mimo,A,Physics,C01,惯性,5.0,4.0,5.0,5.0,5.0,1.0,4.0,gpt.txt
OpenAI GPT,mimo_A_C02,Mimo,A,Physics,C02,净力与加速度,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_A_C03,Mimo,A,Physics,C03,牛顿第三定律,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_A_C04,Mimo,A,Physics,C04,抛体运动,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_A_C05,Mimo,A,Physics,C05,圆周运动,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_A_C06,Mimo,A,Physics,C06,摩擦力与运动,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_A_C07,Mimo,A,Chemistry,C07,质量守恒,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_A_C08,Mimo,A,Chemistry,C08,物质微粒观,5.0,4.0,5.0,5.0,5.0,1.0,4.0,gpt.txt
OpenAI GPT,mimo_A_C09,Mimo,A,Chemistry,C09,相变,4.0,3.0,5.0,5.0,5.0,2.0,4.0,gpt.txt
OpenAI GPT,mimo_A_C10,Mimo,A,Chemistry,C10,化学反应与物理变化,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_A_C11,Mimo,A,Chemistry,C11,化学键,5.0,3.0,5.0,5.0,3.0,1.0,4.0,gpt.txt
OpenAI GPT,mimo_A_C12,Mimo,A,Chemistry,C12,溶液浓度与稀释,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_A_C13,Mimo,A,Biology,C13,自然选择,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_A_C14,Mimo,A,Biology,C14,进化没有预设目标,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_A_C15,Mimo,A,Biology,C15,随机变异与非随机选择,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_A_C16,Mimo,A,Biology,C16,遗传信息与性状,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_A_C17,Mimo,A,Biology,C17,能量流动与物质循环,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_A_C18,Mimo,A,Biology,C18,光合作用与细胞呼吸,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_A_C19,Mimo,A,Geoscience,C19,板块构造,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_A_C20,Mimo,A,Geoscience,C20,地质时间,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_A_C21,Mimo,A,Geoscience,C21,岩石循环,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_A_C22,Mimo,A,Geoscience,C22,地震成因,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_A_C23,Mimo,A,Geoscience,C23,火山与板块边界,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_A_C24,Mimo,A,Geoscience,C24,地球内部结构,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_A_C25,Mimo,A,Climate/Environment,C25,温室效应,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_A_C26,Mimo,A,Climate/Environment,C26,天气与气候,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_A_C27,Mimo,A,Climate/Environment,C27,全球变暖与气候变化,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_A_C28,Mimo,A,Climate/Environment,C28,二氧化碳的气候作用,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_A_C29,Mimo,A,Climate/Environment,C29,海洋垃圾与塑料污染,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_A_C30,Mimo,A,Climate/Environment,C30,自然变率与人为影响,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_B_C01,Mimo,B,Physics,C01,惯性,5.0,5.0,5.0,5.0,4.0,1.0,4.0,gpt.txt
OpenAI GPT,mimo_B_C02,Mimo,B,Physics,C02,净力与加速度,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_B_C03,Mimo,B,Physics,C03,牛顿第三定律,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_B_C04,Mimo,B,Physics,C04,抛体运动,4.0,5.0,5.0,5.0,5.0,2.0,4.0,gpt.txt
OpenAI GPT,mimo_B_C05,Mimo,B,Physics,C05,圆周运动,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_B_C06,Mimo,B,Physics,C06,摩擦力与运动,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_B_C07,Mimo,B,Chemistry,C07,质量守恒,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_B_C08,Mimo,B,Chemistry,C08,物质微粒观,5.0,5.0,5.0,5.0,4.0,1.0,4.0,gpt.txt
OpenAI GPT,mimo_B_C09,Mimo,B,Chemistry,C09,相变,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_B_C10,Mimo,B,Chemistry,C10,化学反应与物理变化,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_B_C11,Mimo,B,Chemistry,C11,化学键,5.0,5.0,5.0,5.0,4.0,1.0,4.0,gpt.txt
OpenAI GPT,mimo_B_C12,Mimo,B,Chemistry,C12,溶液浓度与稀释,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_B_C13,Mimo,B,Biology,C13,自然选择,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_B_C14,Mimo,B,Biology,C14,进化没有预设目标,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_B_C15,Mimo,B,Biology,C15,随机变异与非随机选择,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_B_C16,Mimo,B,Biology,C16,遗传信息与性状,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_B_C17,Mimo,B,Biology,C17,能量流动与物质循环,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_B_C18,Mimo,B,Biology,C18,光合作用与细胞呼吸,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_B_C19,Mimo,B,Geoscience,C19,板块构造,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_B_C20,Mimo,B,Geoscience,C20,地质时间,5.0,5.0,5.0,5.0,4.0,1.0,4.0,gpt.txt
OpenAI GPT,mimo_B_C21,Mimo,B,Geoscience,C21,岩石循环,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_B_C22,Mimo,B,Geoscience,C22,地震成因,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_B_C23,Mimo,B,Geoscience,C23,火山与板块边界,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_B_C24,Mimo,B,Geoscience,C24,地球内部结构,5.0,5.0,5.0,5.0,4.0,1.0,4.0,gpt.txt
OpenAI GPT,mimo_B_C25,Mimo,B,Climate/Environment,C25,温室效应,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_B_C26,Mimo,B,Climate/Environment,C26,天气与气候,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_B_C27,Mimo,B,Climate/Environment,C27,全球变暖与气候变化,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_B_C28,Mimo,B,Climate/Environment,C28,二氧化碳的气候作用,5.0,5.0,5.0,5.0,4.0,1.0,4.0,gpt.txt
OpenAI GPT,mimo_B_C29,Mimo,B,Climate/Environment,C29,海洋垃圾与塑料污染,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_B_C30,Mimo,B,Climate/Environment,C30,自然变率与人为影响,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_C_C01,Mimo,C,Physics,C01,惯性,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_C_C02,Mimo,C,Physics,C02,净力与加速度,4.0,5.0,5.0,5.0,5.0,2.0,4.0,gpt.txt
OpenAI GPT,mimo_C_C03,Mimo,C,Physics,C03,牛顿第三定律,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_C_C04,Mimo,C,Physics,C04,抛体运动,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_C_C05,Mimo,C,Physics,C05,圆周运动,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_C_C06,Mimo,C,Physics,C06,摩擦力与运动,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_C_C07,Mimo,C,Chemistry,C07,质量守恒,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_C_C08,Mimo,C,Chemistry,C08,物质微粒观,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_C_C09,Mimo,C,Chemistry,C09,相变,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_C_C10,Mimo,C,Chemistry,C10,化学反应与物理变化,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_C_C11,Mimo,C,Chemistry,C11,化学键,5.0,3.0,5.0,5.0,3.0,1.0,4.0,gpt.txt
OpenAI GPT,mimo_C_C12,Mimo,C,Chemistry,C12,溶液浓度与稀释,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_C_C13,Mimo,C,Biology,C13,自然选择,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_C_C14,Mimo,C,Biology,C14,进化没有预设目标,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_C_C15,Mimo,C,Biology,C15,随机变异与非随机选择,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_C_C16,Mimo,C,Biology,C16,遗传信息与性状,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_C_C17,Mimo,C,Biology,C17,能量流动与物质循环,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_C_C18,Mimo,C,Biology,C18,光合作用与细胞呼吸,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_C_C19,Mimo,C,Geoscience,C19,板块构造,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_C_C20,Mimo,C,Geoscience,C20,地质时间,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_C_C21,Mimo,C,Geoscience,C21,岩石循环,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_C_C22,Mimo,C,Geoscience,C22,地震成因,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_C_C23,Mimo,C,Geoscience,C23,火山与板块边界,5.0,5.0,5.0,4.0,5.0,1.0,4.0,gpt.txt
OpenAI GPT,mimo_C_C24,Mimo,C,Geoscience,C24,地球内部结构,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_C_C25,Mimo,C,Climate/Environment,C25,温室效应,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_C_C26,Mimo,C,Climate/Environment,C26,天气与气候,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_C_C27,Mimo,C,Climate/Environment,C27,全球变暖与气候变化,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_C_C28,Mimo,C,Climate/Environment,C28,二氧化碳的气候作用,5.0,5.0,5.0,4.0,5.0,1.0,4.0,gpt.txt
OpenAI GPT,mimo_C_C29,Mimo,C,Climate/Environment,C29,海洋垃圾与塑料污染,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,mimo_C_C30,Mimo,C,Climate/Environment,C30,自然变率与人为影响,5.0,5.0,5.0,4.0,5.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_A_C01,Moonshot Kimi,A,Physics,C01,惯性,5.0,4.0,5.0,5.0,5.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_A_C02,Moonshot Kimi,A,Physics,C02,净力与加速度,5.0,4.0,5.0,5.0,5.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_A_C03,Moonshot Kimi,A,Physics,C03,牛顿第三定律,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,KIMI_A_C04,Moonshot Kimi,A,Physics,C04,抛体运动,5.0,4.0,5.0,5.0,5.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_A_C05,Moonshot Kimi,A,Physics,C05,圆周运动,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,KIMI_A_C06,Moonshot Kimi,A,Physics,C06,摩擦力与运动,5.0,4.0,5.0,5.0,5.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_A_C07,Moonshot Kimi,A,Chemistry,C07,质量守恒,5.0,4.0,5.0,5.0,5.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_A_C08,Moonshot Kimi,A,Chemistry,C08,物质微粒观,5.0,4.0,5.0,5.0,5.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_A_C09,Moonshot Kimi,A,Chemistry,C09,相变,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,KIMI_A_C10,Moonshot Kimi,A,Chemistry,C10,化学反应与物理变化,5.0,4.0,5.0,5.0,5.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_A_C11,Moonshot Kimi,A,Chemistry,C11,化学键,5.0,4.0,5.0,5.0,5.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_A_C12,Moonshot Kimi,A,Chemistry,C12,溶液浓度与稀释,5.0,4.0,5.0,5.0,4.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_A_C13,Moonshot Kimi,A,Biology,C13,自然选择,5.0,4.0,5.0,5.0,5.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_A_C14,Moonshot Kimi,A,Biology,C14,进化没有预设目标,5.0,4.0,5.0,5.0,5.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_A_C15,Moonshot Kimi,A,Biology,C15,随机变异与非随机选择,5.0,4.0,5.0,5.0,5.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_A_C16,Moonshot Kimi,A,Biology,C16,遗传信息与性状,5.0,4.0,5.0,5.0,5.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_A_C17,Moonshot Kimi,A,Biology,C17,能量流动与物质循环,5.0,4.0,5.0,5.0,5.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_A_C18,Moonshot Kimi,A,Biology,C18,光合作用与细胞呼吸,5.0,4.0,5.0,5.0,5.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_A_C19,Moonshot Kimi,A,Geoscience,C19,板块构造,5.0,4.0,5.0,5.0,5.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_A_C20,Moonshot Kimi,A,Geoscience,C20,地质时间,5.0,4.0,5.0,5.0,5.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_A_C21,Moonshot Kimi,A,Geoscience,C21,岩石循环,5.0,4.0,5.0,5.0,5.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_A_C22,Moonshot Kimi,A,Geoscience,C22,地震成因,5.0,4.0,5.0,5.0,5.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_A_C23,Moonshot Kimi,A,Geoscience,C23,火山与板块边界,5.0,4.0,5.0,5.0,5.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_A_C24,Moonshot Kimi,A,Geoscience,C24,地球内部结构,4.0,3.0,5.0,5.0,5.0,2.0,4.0,gpt.txt
OpenAI GPT,KIMI_A_C25,Moonshot Kimi,A,Climate/Environment,C25,温室效应,5.0,4.0,5.0,5.0,5.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_A_C26,Moonshot Kimi,A,Climate/Environment,C26,天气与气候,5.0,4.0,5.0,5.0,5.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_A_C27,Moonshot Kimi,A,Climate/Environment,C27,全球变暖与气候变化,5.0,4.0,5.0,5.0,5.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_A_C28,Moonshot Kimi,A,Climate/Environment,C28,二氧化碳的气候作用,5.0,4.0,5.0,5.0,5.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_A_C29,Moonshot Kimi,A,Climate/Environment,C29,海洋垃圾与塑料污染,5.0,4.0,5.0,5.0,5.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_A_C30,Moonshot Kimi,A,Climate/Environment,C30,自然变率与人为影响,5.0,4.0,5.0,5.0,5.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_B_C01,Moonshot Kimi,B,Physics,C01,惯性,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,KIMI_B_C02,Moonshot Kimi,B,Physics,C02,净力与加速度,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,KIMI_B_C03,Moonshot Kimi,B,Physics,C03,牛顿第三定律,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,KIMI_B_C04,Moonshot Kimi,B,Physics,C04,抛体运动,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,KIMI_B_C05,Moonshot Kimi,B,Physics,C05,圆周运动,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,KIMI_B_C06,Moonshot Kimi,B,Physics,C06,摩擦力与运动,5.0,5.0,5.0,5.0,4.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_B_C07,Moonshot Kimi,B,Chemistry,C07,质量守恒,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,KIMI_B_C08,Moonshot Kimi,B,Chemistry,C08,物质微粒观,5.0,5.0,5.0,5.0,4.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_B_C09,Moonshot Kimi,B,Chemistry,C09,相变,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,KIMI_B_C10,Moonshot Kimi,B,Chemistry,C10,化学反应与物理变化,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,KIMI_B_C11,Moonshot Kimi,B,Chemistry,C11,化学键,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,KIMI_B_C12,Moonshot Kimi,B,Chemistry,C12,溶液浓度与稀释,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,KIMI_B_C13,Moonshot Kimi,B,Biology,C13,自然选择,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,KIMI_B_C14,Moonshot Kimi,B,Biology,C14,进化没有预设目标,5.0,5.0,5.0,5.0,4.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_B_C15,Moonshot Kimi,B,Biology,C15,随机变异与非随机选择,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,KIMI_B_C16,Moonshot Kimi,B,Biology,C16,遗传信息与性状,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,KIMI_B_C17,Moonshot Kimi,B,Biology,C17,能量流动与物质循环,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,KIMI_B_C18,Moonshot Kimi,B,Biology,C18,光合作用与细胞呼吸,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,KIMI_B_C19,Moonshot Kimi,B,Geoscience,C19,板块构造,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,KIMI_B_C20,Moonshot Kimi,B,Geoscience,C20,地质时间,5.0,5.0,5.0,5.0,4.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_B_C21,Moonshot Kimi,B,Geoscience,C21,岩石循环,5.0,5.0,5.0,5.0,4.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_B_C22,Moonshot Kimi,B,Geoscience,C22,地震成因,5.0,5.0,5.0,5.0,4.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_B_C23,Moonshot Kimi,B,Geoscience,C23,火山与板块边界,5.0,5.0,5.0,5.0,4.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_B_C24,Moonshot Kimi,B,Geoscience,C24,地球内部结构,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,KIMI_B_C25,Moonshot Kimi,B,Climate/Environment,C25,温室效应,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,KIMI_B_C26,Moonshot Kimi,B,Climate/Environment,C26,天气与气候,5.0,5.0,5.0,5.0,4.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_B_C27,Moonshot Kimi,B,Climate/Environment,C27,全球变暖与气候变化,5.0,5.0,5.0,5.0,4.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_B_C28,Moonshot Kimi,B,Climate/Environment,C28,二氧化碳的气候作用,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,KIMI_B_C29,Moonshot Kimi,B,Climate/Environment,C29,海洋垃圾与塑料污染,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,KIMI_B_C30,Moonshot Kimi,B,Climate/Environment,C30,自然变率与人为影响,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,KIMI_C_C01,Moonshot Kimi,C,Physics,C01,惯性,5.0,5.0,5.0,5.0,4.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_C_C02,Moonshot Kimi,C,Physics,C02,净力与加速度,5.0,4.0,5.0,5.0,5.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_C_C03,Moonshot Kimi,C,Physics,C03,牛顿第三定律,5.0,5.0,5.0,5.0,4.0,1.0,4.0,gpt.txt
OpenAI GPT,KIMI_C_C04,Moonshot Kimi,C,Physics,C04,抛体运动,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
OpenAI GPT,KIMI_C_C05,Moonshot Kimi,C,Physics,C05,圆周运动,5.0,5.0,5.0,5.0,5.0,1.0,5.0,gpt.txt
